"ID","X","Y","City","Date Collected","Nightly Price","Monthly Price","Neighborhood","Room Type","Street","Units","URL","User URL"
"air1030386",-90.039902101343,29.960789478578,"New Orleans","2015-09-01T06:15:01.536Z",100,1800,"MarignyBywater","Private room","A  Independence Street",1,"http://airbnb.com/rooms/1030386","http://airbnb.com/users/show/5669844"
"air683132",-90.046659064754,29.955382732565,"New Orleans","2015-09-01T06:15:01.536Z",65,1200,"","Private room","Patterson Dr",1,"http://airbnb.com/rooms/683132","http://airbnb.com/users/show/1572690"
"air2714158",-90.067245383629,29.950098305353,"New Orleans","2015-09-01T06:15:01.536Z",299,8372,"Central Business District","Entire home/apt","Magazine Street",1,"http://airbnb.com/rooms/2714158","http://airbnb.com/users/show/6489256"
"air1735810",-90.07201666066,29.944925710581,"New Orleans","2015-09-01T06:15:01.536Z",249,5000,"Central Business District","Entire home/apt","Lafayette Street",1,"http://airbnb.com/rooms/1735810","http://airbnb.com/users/show/9141977"
"air1092214",-90.071894019828,29.934455183149,"New Orleans","2015-09-01T06:15:01.536Z",95,2660,"Lower Garden District","Private room","Magazine Street",1,"http://airbnb.com/rooms/1092214","http://airbnb.com/users/show/5821538"
"air2612750",-90.07403349228,29.938293195316,"New Orleans","2015-09-01T06:15:01.536Z",165,4620,"Lower Garden District","Entire home/apt","Melpomene Street",1,"http://airbnb.com/rooms/2612750","http://airbnb.com/users/show/10572661"
"air3065775",-90.072413065272,29.938520509151,"New Orleans","2015-09-01T06:15:01.536Z",1000,10000,"Lower Garden District","Entire home/apt","Prytania Street",1,"http://airbnb.com/rooms/3065775","http://airbnb.com/users/show/4871580"
"air3314105",-90.072430040169,29.932486560292,"New Orleans","2015-09-01T06:15:01.536Z",176,2167,"Lower Garden District","Entire home/apt","Camp Street",1,"http://airbnb.com/rooms/3314105","http://airbnb.com/users/show/5042242"
"air4388334",-90.072344227268,29.932712536991,"New Orleans","2015-09-01T06:15:01.536Z",135,3780,"Lower Garden District","Entire home/apt","Hastings Place",1,"http://airbnb.com/rooms/4388334","http://airbnb.com/users/show/4981655"
"air1902444",-90.006098580317,29.948217360956,"Arabi","2015-09-01T06:15:01.536Z",95,850,"","Private room","Friscoville Avenue",1,"http://airbnb.com/rooms/1902444","http://airbnb.com/users/show/2095003"
"air1656716",-90.035135945946,29.976969805633,"New Orleans","2015-09-01T06:15:01.536Z",70,1960,"St ClaudeSt Roch","Private room","Saint Claude Avenue",1,"http://airbnb.com/rooms/1656716","http://airbnb.com/users/show/8371712"
"air2751665",-90.080408135849,29.999627706484,"New Orleans","2015-09-01T06:15:01.536Z",100,2800,"St Bernard Area","Entire home/apt","Alfred Street",1,"http://airbnb.com/rooms/2751665","http://airbnb.com/users/show/5062271"
"air1033007",-90.080134501456,29.980239300936,"New Orleans","2015-09-01T06:15:01.536Z",60,1680,"Fairgrounds","Private room","Ponce De Leon Street",1,"http://airbnb.com/rooms/1033007","http://airbnb.com/users/show/5684453"
"air4323667",-90.080772784264,29.975956116279,"New Orleans","2015-09-01T06:15:01.536Z",1145,32060,"Bayou St John","Entire home/apt","Esplanade Avenue",1,"http://airbnb.com/rooms/4323667","http://airbnb.com/users/show/22449191"
"air2902965",-90.082528728453,29.977470851995,"New Orleans","2015-09-01T06:15:01.536Z",699,19572,"Fairgrounds","Entire home/apt","Ponce De Leon Street",1,"http://airbnb.com/rooms/2902965","http://airbnb.com/users/show/4139221"
"air2371210",-90.098244142047,29.9828017092,"New Orleans","2015-09-01T06:15:01.536Z",215,6020,"City Park","Entire home/apt","North Hennessey Street",1,"http://airbnb.com/rooms/2371210","http://airbnb.com/users/show/4831538"
"air1955820",-90.080800674415,29.921867424487,"New Orleans","2015-08-11T16:30:25.494Z",50,2800,"Irish Channel","Private room","Annunciation Street",2,"http://airbnb.com/rooms/1955820","http://airbnb.com/users/show/4818237"
"air3757755",-90.086596313364,29.919860564231,"New Orleans","2015-09-01T06:15:01.536Z",75,1800,"Irish Channel","Entire home/apt","Annunciation Street",1,"http://airbnb.com/rooms/3757755","http://airbnb.com/users/show/19189715"
"air212654",-90.085414401906,29.921489655693,"New Orleans","2015-08-11T16:30:25.494Z",110,2000,"","Entire home/apt","Toledano St",1,"http://airbnb.com/rooms/212654","http://airbnb.com/users/show/1096663"
"air4130330",-90.089531974641,29.922931250476,"New Orleans","2015-08-11T16:30:25.494Z",165,3000,"East and West Riverside","Entire home/apt","Constance Street",1,"http://airbnb.com/rooms/4130330","http://airbnb.com/users/show/13889401"
"air4058663",-90.08922086754,29.920778019177,"New Orleans","2015-09-01T06:15:01.536Z",88,2400,"East and West Riverside","Entire home/apt","Constance Street",1,"http://airbnb.com/rooms/4058663","http://airbnb.com/users/show/21050084"
"air4157411",-90.095243863318,29.91660721129,"New Orleans","2015-09-01T06:15:01.536Z",55,1540,"East and West Riverside","Private room","General Taylor Street",2,"http://airbnb.com/rooms/4157411","http://airbnb.com/users/show/18013274"
"air3074691",-90.122143364855,29.919006839677,"New Orleans","2015-09-01T06:15:01.536Z",395,5500,"East and West Riverside","Entire home/apt","Patton Street",1,"http://airbnb.com/rooms/3074691","http://airbnb.com/users/show/15535657"
"air508047",-90.127519496672,29.919587614962,"New Orleans","2015-09-01T06:15:01.536Z",60,1680,"","Private room","Annunciation St",1,"http://airbnb.com/rooms/508047","http://airbnb.com/users/show/2504008"
"air24999",-90.133988298797,29.944808730477,"New Orleans","2015-09-01T06:15:01.536Z",50,1400,"Riverbend","Private room","Maple St",4,"http://airbnb.com/rooms/24999","http://airbnb.com/users/show/102651"
"air2287985",-90.131909048225,29.946825676762,"New Orleans","2015-09-01T06:15:01.536Z",295,2875,"East Carrollton","Entire home/apt","Hillary Street",1,"http://airbnb.com/rooms/2287985","http://airbnb.com/users/show/2721852"
"air2364421",-90.108678982673,29.944881677256,"New Orleans","2015-09-01T06:15:01.536Z",125,3500,"Broadmoor","Entire home/apt","South Galvez Street",1,"http://airbnb.com/rooms/2364421","http://airbnb.com/users/show/12077107"
"air1201040",-90.088034390087,29.93170338324,"New Orleans","2015-09-01T06:15:01.536Z",500,4500,"Central City","Entire home/apt","Carondelet Street",1,"http://airbnb.com/rooms/1201040","http://airbnb.com/users/show/262235"
"air904440",-90.083775254272,29.937279227788,"New Orleans","2015-08-11T16:30:25.494Z",699,19572,"Central City","Entire home/apt","South Chippewa Street",1,"http://airbnb.com/rooms/904440","http://airbnb.com/users/show/4837716"
"air1765625",-90.07702415855,29.933548734911,"New Orleans","2015-09-01T06:15:01.536Z",95,1500,"Lower Garden District","Entire home/apt","Euterpe Street",1,"http://airbnb.com/rooms/1765625","http://airbnb.com/users/show/3750072"
"air2748663",-90.076688862137,29.932604302997,"New Orleans","2015-09-01T06:15:01.536Z",85,2380,"Lower Garden District","Private room","St Andrew St",1,"http://airbnb.com/rooms/2748663","http://airbnb.com/users/show/401501"
"air1703412",-90.075346527733,29.944773509473,"New Orleans","2015-09-01T06:15:01.536Z",120,3360,"Central Business District","Private room","Magazine Street",1,"http://airbnb.com/rooms/1703412","http://airbnb.com/users/show/8992954"
"air2686887",-90.072194624818,29.973665793744,"New Orleans","2015-09-01T06:15:01.536Z",77,1100,"Seventh Ward","Private room","North Prieur Street",1,"http://airbnb.com/rooms/2686887","http://airbnb.com/users/show/5868377"
"air4031913",-90.070314941771,29.95680572257,"New Orleans","2015-09-01T06:15:01.536Z",525,14700,"French Quarter","Entire home/apt","Burgundy Street",1,"http://airbnb.com/rooms/4031913","http://airbnb.com/users/show/11769982"
"air3324373",-90.072471743755,29.952155705004,"New Orleans","2015-09-01T06:15:01.536Z",120,3360,"","Entire home/apt","Dreux Ave",1,"http://airbnb.com/rooms/3324373","http://airbnb.com/users/show/14516935"
"air4099997",-90.073080293543,29.95283579073,"New Orleans","2015-09-01T06:15:01.536Z",175,3300,"Central Business District","Entire home/apt","Carondelet St",1,"http://airbnb.com/rooms/4099997","http://airbnb.com/users/show/5990701"
"air4417557",-90.070891955591,29.95338158164,"New Orleans","2015-09-01T06:15:01.536Z",79,2212,"Central Business District","Entire home/apt","Common Street",22,"http://airbnb.com/rooms/4417557","http://airbnb.com/users/show/4962900"
"air2510039",-90.068177550061,29.958497460921,"New Orleans","2015-09-01T06:15:01.536Z",200,5600,"French Quarter","Entire home/apt","Dauphine Street",3,"http://airbnb.com/rooms/2510039","http://airbnb.com/users/show/4823282"
"air2304579",-90.065245718042,29.961174975984,"New Orleans","2015-09-01T06:15:01.536Z",500,14000,"French Quarter","Entire home/apt","Dumaine Street",1,"http://airbnb.com/rooms/2304579","http://airbnb.com/users/show/11769982"
"air3103292",-90.064571959309,29.959135890543,"New Orleans","2015-09-01T06:15:01.536Z",250,7000,"French Quarter","Entire home/apt","Dumaine Street",1,"http://airbnb.com/rooms/3103292","http://airbnb.com/users/show/11769982"
"air1875095",-90.05972360178,29.957198759786,"New Orleans","2015-09-01T06:15:01.536Z",250,7000,"French Quarter","Entire home/apt","Bourbon Street",1,"http://airbnb.com/rooms/1875095","http://airbnb.com/users/show/9768025"
"air1048658",-90.058550679319,29.965663346565,"New Orleans","2015-09-01T06:15:01.536Z",250,7000,"MarignyBywater","Entire home/apt","Burgundy Street",1,"http://airbnb.com/rooms/1048658","http://airbnb.com/users/show/5773832"
"air4509663",-90.059854015856,29.964435657969,"New Orleans","2015-09-01T06:15:01.536Z",247,6916,"MarignyBywater","Entire home/apt","Esplanade Avenue",1,"http://airbnb.com/rooms/4509663","http://airbnb.com/users/show/4052249"
"air2628876",-90.062029821079,29.962888865481,"New Orleans","2015-09-01T06:15:01.536Z",180,3500,"French Quarter","Entire home/apt","Ursulines Avenue",1,"http://airbnb.com/rooms/2628876","http://airbnb.com/users/show/13466004"
"air1838738",-90.064782515457,29.965452911705,"New Orleans","2015-09-01T06:15:01.536Z",399,11172,"Treme","Entire home/apt","Henriette Delille Street",1,"http://airbnb.com/rooms/1838738","http://airbnb.com/users/show/9614177"
"air4156251",-90.063762315646,29.963500464096,"New Orleans","2015-09-01T06:15:01.536Z",150,4200,"French Quarter","Entire home/apt","Dauphine Street",1,"http://airbnb.com/rooms/4156251","http://airbnb.com/users/show/21566680"
"air2272216",-90.05318007987,29.973516821783,"New Orleans","2015-09-01T06:15:01.536Z",150,4200,"St ClaudeSt Roch","Entire home/apt","Spain Street",1,"http://airbnb.com/rooms/2272216","http://airbnb.com/users/show/11601385"
"air3384398",-90.053507444602,29.966002881142,"New Orleans","2015-09-01T06:15:01.536Z",195,5460,"MarignyBywater","Entire home/apt","Marigny Street",1,"http://airbnb.com/rooms/3384398","http://airbnb.com/users/show/7940441"
"air2843970",-90.055226878615,29.964329095394,"New Orleans","2015-09-01T06:15:01.536Z",300,8400,"MarignyBywater","Entire home/apt","Decatur Street",1,"http://airbnb.com/rooms/2843970","http://airbnb.com/users/show/7800348"
"air2719793",-90.037950597476,29.968026247271,"New Orleans","2015-09-01T06:15:01.536Z",40,1700,"","Private room","Congress St",1,"http://airbnb.com/rooms/2719793","http://airbnb.com/users/show/13126296"
"air2857764",-90.044653981161,29.967120418827,"New Orleans","2015-09-01T06:15:01.536Z",189,3299,"St ClaudeSt Roch","Entire home/apt","Saint Claude Avenue",1,"http://airbnb.com/rooms/2857764","http://airbnb.com/users/show/12055406"
"air80749",-90.041485286791,29.956157590347,"New Orleans","2015-09-01T06:15:01.536Z",85,2380,"","Private room","St Ferdinand St",1,"http://airbnb.com/rooms/80749","http://airbnb.com/users/show/436918"
"air2386900",-90.068535619757,29.949785639361,"New Orleans","2015-08-11T16:30:25.494Z",299,8372,"Central Business District","Entire home/apt","Magazine Street",3,"http://airbnb.com/rooms/2386900",""
"air4494629",-90.066871964867,29.946222965839,"New Orleans","2015-08-11T16:30:25.494Z",250,7000,"Central Business District","Entire home/apt","Commerce Street",1,"http://airbnb.com/rooms/4494629","http://airbnb.com/users/show/23314777"
"air3173801",-90.070358464559,29.944947648662,"New Orleans","2015-09-01T06:15:01.536Z",1095,30660,"Central Business District","Entire home/apt","Camp Street",3,"http://airbnb.com/rooms/3173801","http://airbnb.com/users/show/10660778"
"air1056897",-90.071841836615,29.936231764433,"New Orleans","2015-09-01T06:15:01.536Z",95,2660,"Lower Garden District","Private room","Magazine Street",1,"http://airbnb.com/rooms/1056897","http://airbnb.com/users/show/5821538"
"air951826",-90.068132309109,29.938217542118,"New Orleans","2015-09-01T06:15:01.536Z",235,6580,"Lower Garden District","Entire home/apt","Annunciation Street",1,"http://airbnb.com/rooms/951826","http://airbnb.com/users/show/4981655"
"air885061",-90.073888101028,29.928783414923,"New Orleans","2015-09-01T06:15:01.536Z",89,1500,"Lower Garden District","Private room","Saint Mary Street",1,"http://airbnb.com/rooms/885061","http://airbnb.com/users/show/3997864"
"air2212052",-90.072276908235,29.929675763631,"New Orleans","2015-09-01T06:15:01.536Z",250,4000,"Lower Garden District","Entire home/apt","Saint Mary Street",1,"http://airbnb.com/rooms/2212052","http://airbnb.com/users/show/1874701"
"air2853500",-90.06881135913,29.926875563897,"New Orleans","2015-08-11T16:30:25.494Z",350,5000,"Lower Garden District","Entire home/apt","Saint Mary Street",3,"http://airbnb.com/rooms/2853500",""
"air4296352",-90.032597048886,29.966859652577,"New Orleans","2015-09-01T06:15:01.536Z",59,1652,"","Private room","Lesseps St",1,"http://airbnb.com/rooms/4296352","http://airbnb.com/users/show/11267268"
"air2220875",-90.012043215544,29.955414942896,"New Orleans","2015-08-11T16:30:25.494Z",35,980,"Holy CrossLower Ninth Ward","Private room","Saint Maurice Avenue",3,"http://airbnb.com/rooms/2220875",""
"air646376",-90.076405231689,29.976480534887,"New Orleans","2015-09-01T06:15:01.536Z",45,875,"","Entire home/apt","N Broad St",1,"http://airbnb.com/rooms/646376","http://airbnb.com/users/show/2103275"
"air3012028",-90.08156793865,29.922698915448,"New Orleans","2015-09-01T06:15:01.536Z",145,4060,"Irish Channel","Entire home/apt","Washington Avenue",3,"http://airbnb.com/rooms/3012028","http://airbnb.com/users/show/564637"
"air2174030",-90.088400407475,29.920754340821,"New Orleans","2015-09-01T06:15:01.536Z",85,2550,"East and West Riverside","Shared room","Laurel Street",1,"http://airbnb.com/rooms/2174030","http://airbnb.com/users/show/9223900"
"air2243394",-90.092445968547,29.919872211811,"New Orleans","2015-09-01T06:15:01.536Z",110,3080,"East and West Riverside","Entire home/apt","Constance Street",1,"http://airbnb.com/rooms/2243394","http://airbnb.com/users/show/11458352"
"air4081647",-90.100829412336,29.918116263547,"New Orleans","2015-09-01T06:15:01.536Z",250,7000,"East and West Riverside","Entire home/apt","Napoleon Avenue",1,"http://airbnb.com/rooms/4081647","http://airbnb.com/users/show/5789349"
"air896343",-90.123092926718,29.922668901322,"New Orleans","2015-09-01T06:15:01.536Z",250,3500,"East and West Riverside","Entire home/apt","Webster Street",2,"http://airbnb.com/rooms/896343","http://airbnb.com/users/show/4778949"
"air1380177",-90.121285003617,29.947898823299,"New Orleans","2015-09-01T06:15:01.536Z",170,4760,"East Carrollton","Entire home/apt","Hickory Street",1,"http://airbnb.com/rooms/1380177","http://airbnb.com/users/show/7475967"
"air4334642",-90.101813142963,29.943337469985,"New Orleans","2015-09-01T06:15:01.536Z",80,2000,"Broadmoor","Entire home/apt","South Roman Street",1,"http://airbnb.com/rooms/4334642","http://airbnb.com/users/show/22506640"
"air1247718",-90.074856464943,29.934651790442,"New Orleans","2015-08-13T19:34:50.944Z",150,1800,"Lower Garden District","Entire home/apt","Camp Street",3,"http://airbnb.com/rooms/1247718","http://airbnb.com/users/show/4841202"
"air3830622",-90.076129531586,29.934848333081,"New Orleans","2015-08-13T19:34:50.944Z",125,2000,"Lower Garden District","Entire home/apt","Saint Andrew Street",1,"http://airbnb.com/rooms/3830622","http://airbnb.com/users/show/19716193"
"air3857523",-90.067949172727,29.962926091865,"New Orleans","2015-08-13T19:34:50.944Z",350,8000,"Treme","Entire home/apt","Governor Nicholls Street",7,"http://airbnb.com/rooms/3857523","http://airbnb.com/users/show/19859194"
"air2951021",-90.072339654268,29.955241994266,"New Orleans","2015-08-13T19:34:50.944Z",183,5124,"Central Business District","Private room","University Place",1,"http://airbnb.com/rooms/2951021","http://airbnb.com/users/show/15065292"
"air2661004",-90.067261650812,29.954106460903,"New Orleans","2015-08-13T19:34:50.944Z",199,5572,"French Quarter","Entire home/apt","Chartres Street",1,"http://airbnb.com/rooms/2661004","http://airbnb.com/users/show/5566143"
"air1412804",-90.065902568758,29.951315555881,"New Orleans","2015-08-13T19:34:50.944Z",229,6412,"French Quarter","Entire home/apt","Decatur Street",6,"http://airbnb.com/rooms/1412804","http://airbnb.com/users/show/7054805"
"air3851250",-90.068167858622,29.962376036663,"New Orleans","2015-08-13T19:34:50.944Z",500,16000,"Treme","Entire home/apt","Governor Nicholls Street",7,"http://airbnb.com/rooms/3851250","http://airbnb.com/users/show/19859194"
"air1048233",-90.061332618193,29.961097415015,"New Orleans","2015-08-13T19:34:50.944Z",236,6608,"French Quarter","Entire home/apt","Frenchmen Street",1,"http://airbnb.com/rooms/1048233","http://airbnb.com/users/show/5770796"
"air3858460",-90.058489099068,29.965818177472,"New Orleans","2015-08-13T19:34:50.944Z",350,5000,"MarignyBywater","Entire home/apt","Saint Claude Avenue",7,"http://airbnb.com/rooms/3858460","http://airbnb.com/users/show/19859194"
"air1575403",-90.04811006206,29.964346498505,"New Orleans","2015-08-19T01:15:01.287Z",70,1960,"MarignyBywater","Private room","Saint Claude Avenue",5,"http://airbnb.com/rooms/1575403","http://airbnb.com/users/show/8371712"
"air3392860",-90.039747266691,29.966173298429,"New Orleans","2015-08-19T01:15:01.287Z",36,1200,"","Private room","Congress St",3,"http://airbnb.com/rooms/3392860","http://airbnb.com/users/show/13126296"
